line_number,title,label,speaker,gender,year,score,word
13281,Pulp Fiction,speech,BUTCH,male,1994,8.9,alive
13282,Pulp Fiction,speech,BUTCH,male,1994,8.9,poor
13282,Pulp Fiction,speech,BUTCH,male,1994,8.9,unfortunate
13283,Pulp Fiction,speech,BUTCH,male,1994,8.9,talk
13283,Pulp Fiction,speech,BUTCH,male,1994,8.9,rich
13283,Pulp Fiction,speech,BUTCH,male,1994,8.9,prosperous
13284,Pulp Fiction,speech,BUTCH,male,1994,8.9,bookies
13285,Pulp Fiction,speech,BUTCH,male,1994,8.9,spread
13287,Pulp Fiction,speech,BUTCH,male,1994,8.9,collect
13289,Pulp Fiction,speech,BUTCH,male,1994,8.9,tomorrow
13289,Pulp Fiction,speech,BUTCH,male,1994,8.9,evening
13292,Pulp Fiction,speech,BUTCH,male,1994,8.9,news
13292,Pulp Fiction,speech,BUTCH,male,1994,8.9,scotty
13292,Pulp Fiction,speech,BUTCH,male,1994,8.9,real
13292,Pulp Fiction,speech,BUTCH,male,1994,8.9,news
13293,Pulp Fiction,speech,BUTCH,male,1994,8.9,understand
13293,Pulp Fiction,speech,BUTCH,male,1994,8.9,stragglers
13294,Pulp Fiction,speech,BUTCH,male,1994,8.9,fabienne're
13294,Pulp Fiction,speech,BUTCH,male,1994,8.9,leave
13295,Pulp Fiction,speech,BUTCH,male,1994,8.9,morning
13296,Pulp Fiction,speech,BUTCH,male,1994,8.9,couple
13296,Pulp Fiction,speech,BUTCH,male,1994,8.9,days
13296,Pulp Fiction,speech,BUTCH,male,1994,8.9,knoxville
13297,Pulp Fiction,speech,BUTCH,male,1994,8.9,time
13298,Pulp Fiction,speech,BUTCH,male,1994,8.9,tennessee
13298,Pulp Fiction,speech,BUTCH,male,1994,8.9,time
13304,Pulp Fiction,speech,BUTCH,male,1994,8.9,love
13304,Pulp Fiction,speech,BUTCH,male,1994,8.9,adventure
13305,Pulp Fiction,speech,BUTCH,male,1994,8.9,begins
13313,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,forty
13313,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,sixty
13316,Pulp Fiction,speech,BUTCH,male,1994,8.9,merci
13316,Pulp Fiction,speech,BUTCH,male,1994,8.9,beaucoup
13317,Pulp Fiction,speech,BUTCH,male,1994,8.9,effort
13323,Pulp Fiction,speech,BUTCH,male,1994,8.9,fare
13323,Pulp Fiction,speech,BUTCH,male,1994,8.9,tonight
13323,Pulp Fiction,speech,BUTCH,male,1994,8.9,what're
13326,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,truth
13326,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,dressed
13327,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,slightly
13327,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,toasted
13327,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,mexicans
13330,Pulp Fiction,speech,BUTCH,male,1994,8.9,bon
13330,Pulp Fiction,speech,BUTCH,male,1994,8.9,soir
13333,Pulp Fiction,speech,ESMARELDA,female,1994,8.9,sleep
13341,Pulp Fiction,speech,FABIENNE,female,1994,8.9,light
13344,Pulp Fiction,speech,BUTCH,male,1994,8.9,sugar
13344,Pulp Fiction,speech,BUTCH,male,1994,8.9,pop
13346,Pulp Fiction,speech,FABIENNE,female,1994,8.9,oui
13346,Pulp Fiction,speech,FABIENNE,female,1994,8.9,hard
13346,Pulp Fiction,speech,FABIENNE,female,1994,8.9,day
13346,Pulp Fiction,speech,FABIENNE,female,1994,8.9,office
13348,Pulp Fiction,speech,BUTCH,male,1994,8.9,pretty
13348,Pulp Fiction,speech,BUTCH,male,1994,8.9,hard
13348,Pulp Fiction,speech,BUTCH,male,1994,8.9,fight
13350,Pulp Fiction,speech,FABIENNE,female,1994,8.9,poor
13350,Pulp Fiction,speech,FABIENNE,female,1994,8.9,baby
13350,Pulp Fiction,speech,FABIENNE,female,1994,8.9,spoons
13355,Pulp Fiction,speech,FABIENNE,female,1994,8.9,mirror
13357,Pulp Fiction,speech,BUTCH,male,1994,8.9,huh
13359,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13361,Pulp Fiction,speech,BUTCH,male,1994,8.9,lookin
13361,Pulp Fiction,speech,BUTCH,male,1994,8.9,mirror
13362,Pulp Fiction,speech,BUTCH,male,1994,8.9,pot
13364,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13364,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13364,Pulp Fiction,speech,FABIENNE,female,1994,8.9,belly
13364,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13364,Pulp Fiction,speech,FABIENNE,female,1994,8.9,bellies
13365,Pulp Fiction,speech,FABIENNE,female,1994,8.9,sexy
13367,Pulp Fiction,speech,BUTCH,male,1994,8.9,happy
13370,Pulp Fiction,speech,FABIENNE,female,1994,8.9,shut
13370,Pulp Fiction,speech,FABIENNE,female,1994,8.9,fatso
13370,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13371,Pulp Fiction,speech,FABIENNE,female,1994,8.9,bit
13371,Pulp Fiction,speech,FABIENNE,female,1994,8.9,tummy
13371,Pulp Fiction,speech,FABIENNE,female,1994,8.9,madonna
13372,Pulp Fiction,speech,FABIENNE,female,1994,8.9,lucky
13372,Pulp Fiction,speech,FABIENNE,female,1994,8.9,star
13375,Pulp Fiction,speech,BUTCH,male,1994,8.9,realize
13376,Pulp Fiction,speech,BUTCH,male,1994,8.9,difference
13376,Pulp Fiction,speech,BUTCH,male,1994,8.9,tummy
13376,Pulp Fiction,speech,BUTCH,male,1994,8.9,pot
13377,Pulp Fiction,speech,BUTCH,male,1994,8.9,belly
13379,Pulp Fiction,speech,FABIENNE,female,1994,8.9,difference
13379,Pulp Fiction,speech,FABIENNE,female,1994,8.9,huge
13381,Pulp Fiction,speech,BUTCH,male,1994,8.9,pot
13383,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13383,Pulp Fiction,speech,FABIENNE,female,1994,8.9,bellies
13384,Pulp Fiction,speech,FABIENNE,female,1994,8.9,oafish
13384,Pulp Fiction,speech,FABIENNE,female,1994,8.9,gorilla
13385,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13385,Pulp Fiction,speech,FABIENNE,female,1994,8.9,belly
13385,Pulp Fiction,speech,FABIENNE,female,1994,8.9,sexy
13386,Pulp Fiction,speech,FABIENNE,female,1994,8.9,rest
13386,Pulp Fiction,speech,FABIENNE,female,1994,8.9,normal
13386,Pulp Fiction,speech,FABIENNE,female,1994,8.9,normal
13387,Pulp Fiction,speech,FABIENNE,female,1994,8.9,normal
13387,Pulp Fiction,speech,FABIENNE,female,1994,8.9,legs
13387,Pulp Fiction,speech,FABIENNE,female,1994,8.9,normal
13387,Pulp Fiction,speech,FABIENNE,female,1994,8.9,hips
13387,Pulp Fiction,speech,FABIENNE,female,1994,8.9,normal
13388,Pulp Fiction,speech,FABIENNE,female,1994,8.9,perfectly
13388,Pulp Fiction,speech,FABIENNE,female,1994,8.9,round
13389,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pot
13389,Pulp Fiction,speech,FABIENNE,female,1994,8.9,belly
13389,Pulp Fiction,speech,FABIENNE,female,1994,8.9,wear
13390,Pulp Fiction,speech,FABIENNE,female,1994,8.9,tee
13390,Pulp Fiction,speech,FABIENNE,female,1994,8.9,shirt
13390,Pulp Fiction,speech,FABIENNE,female,1994,8.9,sizes
13391,Pulp Fiction,speech,FABIENNE,female,1994,8.9,accentuate
13393,Pulp Fiction,speech,BUTCH,male,1994,8.9,guys
13394,Pulp Fiction,speech,BUTCH,male,1994,8.9,attractive
13396,Pulp Fiction,speech,FABIENNE,female,1994,8.9,damn
13397,Pulp Fiction,speech,FABIENNE,female,1994,8.9,attractive
13397,Pulp Fiction,speech,FABIENNE,female,1994,8.9,unfortunate
13398,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pleasing
13398,Pulp Fiction,speech,FABIENNE,female,1994,8.9,touch
13399,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pleasing
13399,Pulp Fiction,speech,FABIENNE,female,1994,8.9,eye
13399,Pulp Fiction,speech,FABIENNE,female,1994,8.9,seldom
13402,Pulp Fiction,speech,BUTCH,male,1994,8.9,pot
13402,Pulp Fiction,speech,BUTCH,male,1994,8.9,belly
13402,Pulp Fiction,speech,BUTCH,male,1994,8.9,punch
13405,Pulp Fiction,speech,FABIENNE,female,1994,8.9,punch
13405,Pulp Fiction,speech,FABIENNE,female,1994,8.9,belly
13407,Pulp Fiction,speech,BUTCH,male,1994,8.9,belly
13409,Pulp Fiction,speech,FABIENNE,female,1994,8.9,smother
13409,Pulp Fiction,speech,FABIENNE,female,1994,8.9,drop
13410,Pulp Fiction,speech,FABIENNE,female,1994,8.9,til
13411,Pulp Fiction,speech,FABIENNE,female,1994,8.9,breathe
13417,Pulp Fiction,speech,BUTCH,male,1994,8.9,sugar
13417,Pulp Fiction,speech,BUTCH,male,1994,8.9,pop
13421,Pulp Fiction,speech,BUTCH,male,1994,8.9,job
13423,Pulp Fiction,speech,FABIENNE,female,1994,8.9,planned
13425,Pulp Fiction,speech,BUTCH,male,1994,8.9,listen
13427,Pulp Fiction,speech,FABIENNE,female,1994,8.9,listen
13427,Pulp Fiction,speech,FABIENNE,female,1994,8.9,fights
13428,Pulp Fiction,speech,FABIENNE,female,1994,8.9,winner
13430,Pulp Fiction,speech,BUTCH,male,1994,8.9,won
13430,Pulp Fiction,speech,BUTCH,male,1994,8.9,alright
13432,Pulp Fiction,speech,FABIENNE,female,1994,8.9,retiring
13436,Pulp Fiction,speech,FABIENNE,female,1994,8.9,fought
13438,Pulp Fiction,speech,BUTCH,male,1994,8.9,retired
13441,Pulp Fiction,speech,FABIENNE,female,1994,8.9,fighting
13446,Pulp Fiction,speech,FABIENNE,female,1994,8.9,finish
13448,Pulp Fiction,speech,BUTCH,male,1994,8.9,finish
13448,Pulp Fiction,speech,BUTCH,male,1994,8.9,baby
13451,Pulp Fiction,speech,FABIENNE,female,1994,8.9,lot
13451,Pulp Fiction,speech,FABIENNE,female,1994,8.9,danger
13454,Pulp Fiction,speech,FABIENNE,female,1994,8.9,kill
13464,Pulp Fiction,speech,FABIENNE,female,1994,8.9,burden
13465,Pulp Fiction,speech,FABIENNE,female,1994,8.9,nuisance
13474,Pulp Fiction,speech,FABIENNE,female,1994,8.9,forever
13480,Pulp Fiction,speech,FABIENNE,female,1994,8.9,love
13482,Pulp Fiction,speech,BUTCH,male,1994,8.9,oui
13484,Pulp Fiction,speech,FABIENNE,female,1994,8.9,oral
13484,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pleasure
13487,Pulp Fiction,speech,BUTCH,male,1994,8.9,kiss
13496,Pulp Fiction,speech,FABIENNE,female,1994,8.9,love
13496,Pulp Fiction,speech,FABIENNE,female,1994,8.9,adventure
13496,Pulp Fiction,speech,FABIENNE,female,1994,8.9,begins
13510,Pulp Fiction,speech,BUTCH,male,1994,8.9,cracked
13510,Pulp Fiction,speech,BUTCH,male,1994,8.9,rib
13512,Pulp Fiction,speech,FABIENNE,female,1994,8.9,giving
13512,Pulp Fiction,speech,FABIENNE,female,1994,8.9,oral
13512,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pleasure
13514,Pulp Fiction,speech,BUTCH,male,1994,8.9,retard
13514,Pulp Fiction,speech,BUTCH,male,1994,8.9,fight
13516,Pulp Fiction,speech,FABIENNE,female,1994,8.9,call
13516,Pulp Fiction,speech,FABIENNE,female,1994,8.9,retard
13519,Pulp Fiction,speech,BUTCH,male,1994,8.9,fabby
13519,Pulp Fiction,speech,BUTCH,male,1994,8.9,fabby
13521,Pulp Fiction,speech,FABIENNE,female,1994,8.9,shut
13521,Pulp Fiction,speech,FABIENNE,female,1994,8.9,head
13521,Pulp Fiction,speech,FABIENNE,female,1994,8.9,hate
13522,Pulp Fiction,speech,FABIENNE,female,1994,8.9,mongoloid
13525,Pulp Fiction,speech,BUTCH,male,1994,8.9,towel
13526,Pulp Fiction,speech,BUTCH,male,1994,8.9,miss
13526,Pulp Fiction,speech,BUTCH,male,1994,8.9,beautiful
13526,Pulp Fiction,speech,BUTCH,male,1994,8.9,tulip
13528,Pulp Fiction,speech,FABIENNE,female,1994,8.9,called
13529,Pulp Fiction,speech,FABIENNE,female,1994,8.9,tulip
13529,Pulp Fiction,speech,FABIENNE,female,1994,8.9,tulip
13530,Pulp Fiction,speech,FABIENNE,female,1994,8.9,mongoloid
13534,Pulp Fiction,speech,BUTCH,male,1994,8.9,call
13534,Pulp Fiction,speech,BUTCH,male,1994,8.9,mongoloid
13535,Pulp Fiction,speech,BUTCH,male,1994,8.9,called
13535,Pulp Fiction,speech,BUTCH,male,1994,8.9,retard
13539,Pulp Fiction,speech,BUTCH,male,1994,8.9,merci
13539,Pulp Fiction,speech,BUTCH,male,1994,8.9,beaucoup
13544,Pulp Fiction,speech,BUTCH,male,1994,8.9,lemon
13544,Pulp Fiction,speech,BUTCH,male,1994,8.9,pie
13549,Pulp Fiction,speech,BUTCH,male,1994,8.9,lot
13549,Pulp Fiction,speech,BUTCH,male,1994,8.9,money
13551,Pulp Fiction,speech,BUTCH,male,1994,8.9,live
13551,Pulp Fiction,speech,BUTCH,male,1994,8.9,hogs
13551,Pulp Fiction,speech,BUTCH,male,1994,8.9,fat
13552,Pulp Fiction,speech,BUTCH,male,1994,8.9,house
13552,Pulp Fiction,speech,BUTCH,male,1994,8.9,forever
13552,Pulp Fiction,speech,BUTCH,male,1994,8.9,thinking
13553,Pulp Fiction,speech,BUTCH,male,1994,8.9,south
13554,Pulp Fiction,speech,BUTCH,male,1994,8.9,pacific
13554,Pulp Fiction,speech,BUTCH,male,1994,8.9,kinda
13554,Pulp Fiction,speech,BUTCH,male,1994,8.9,money
13554,Pulp Fiction,speech,BUTCH,male,1994,8.9,have'll
13555,Pulp Fiction,speech,BUTCH,male,1994,8.9,carry
13557,Pulp Fiction,speech,FABIENNE,female,1994,8.9,live
13558,Pulp Fiction,speech,FABIENNE,female,1994,8.9,bora
13558,Pulp Fiction,speech,FABIENNE,female,1994,8.9,bora
13560,Pulp Fiction,speech,BUTCH,male,1994,8.9,betcha
13560,Pulp Fiction,speech,BUTCH,male,1994,8.9,awhile
13561,Pulp Fiction,speech,BUTCH,male,1994,8.9,dig
13561,Pulp Fiction,speech,BUTCH,male,1994,8.9,bora
13561,Pulp Fiction,speech,BUTCH,male,1994,8.9,bora
13562,Pulp Fiction,speech,BUTCH,male,1994,8.9,move
13562,Pulp Fiction,speech,BUTCH,male,1994,8.9,tahiti
13562,Pulp Fiction,speech,BUTCH,male,1994,8.9,mexico
13564,Pulp Fiction,speech,FABIENNE,female,1994,8.9,speak
13564,Pulp Fiction,speech,FABIENNE,female,1994,8.9,spanish
13566,Pulp Fiction,speech,BUTCH,male,1994,8.9,speak
13566,Pulp Fiction,speech,BUTCH,male,1994,8.9,bora
13566,Pulp Fiction,speech,BUTCH,male,1994,8.9,boran
13567,Pulp Fiction,speech,BUTCH,male,1994,8.9,mexican
13567,Pulp Fiction,speech,BUTCH,male,1994,8.9,easy
13567,Pulp Fiction,speech,BUTCH,male,1994,8.9,donde
13567,Pulp Fiction,speech,BUTCH,male,1994,8.9,esta
13568,Pulp Fiction,speech,BUTCH,male,1994,8.9,el
13568,Pulp Fiction,speech,BUTCH,male,1994,8.9,zapataria
13572,Pulp Fiction,speech,BUTCH,male,1994,8.9,shoe
13572,Pulp Fiction,speech,BUTCH,male,1994,8.9,store
13574,Pulp Fiction,speech,FABIENNE,female,1994,8.9,donde
13574,Pulp Fiction,speech,FABIENNE,female,1994,8.9,esta
13574,Pulp Fiction,speech,FABIENNE,female,1994,8.9,el
13574,Pulp Fiction,speech,FABIENNE,female,1994,8.9,zapataria
13576,Pulp Fiction,speech,BUTCH,male,1994,8.9,excellent
13576,Pulp Fiction,speech,BUTCH,male,1994,8.9,pronunciation
13577,Pulp Fiction,speech,BUTCH,male,1994,8.9,ceta
13577,Pulp Fiction,speech,BUTCH,male,1994,8.9,time
13582,Pulp Fiction,speech,BUTCH,male,1994,8.9,hora
13582,Pulp Fiction,speech,BUTCH,male,1994,8.9,es
13584,Pulp Fiction,speech,FABIENNE,female,1994,8.9,hora
13584,Pulp Fiction,speech,FABIENNE,female,1994,8.9,es
13586,Pulp Fiction,speech,BUTCH,male,1994,8.9,time
13588,Pulp Fiction,speech,FABIENNE,female,1994,8.9,time
13590,Pulp Fiction,speech,BUTCH,male,1994,8.9,time
13590,Pulp Fiction,speech,BUTCH,male,1994,8.9,bed
13590,Pulp Fiction,speech,BUTCH,male,1994,8.9,sweet
13590,Pulp Fiction,speech,BUTCH,male,1994,8.9,dream
13590,Pulp Fiction,speech,BUTCH,male,1994,8.9,jellybean
13599,Pulp Fiction,speech,FABIENNE,female,1994,8.9,forget
13616,Pulp Fiction,speech,FABIENNE,female,1994,8.9,merde
13616,Pulp Fiction,speech,FABIENNE,female,1994,8.9,startled
13617,Pulp Fiction,speech,FABIENNE,female,1994,8.9,bad
13617,Pulp Fiction,speech,FABIENNE,female,1994,8.9,dream
13623,Pulp Fiction,speech,BUTCH,male,1994,8.9,watching
13625,Pulp Fiction,speech,FABIENNE,female,1994,8.9,motorcycle
13625,Pulp Fiction,speech,FABIENNE,female,1994,8.9,movie
13628,Pulp Fiction,speech,BUTCH,male,1994,8.9,watchin
13637,Pulp Fiction,speech,BUTCH,male,1994,8.9,morning
13638,Pulp Fiction,speech,BUTCH,male,1994,8.9,explosions
13638,Pulp Fiction,speech,BUTCH,male,1994,8.9,war
13643,Pulp Fiction,speech,BUTCH,male,1994,8.9,watchin
13646,Pulp Fiction,speech,FABIENNE,female,1994,8.9,imbecile
13646,Pulp Fiction,speech,FABIENNE,female,1994,8.9,dream
13649,Pulp Fiction,speech,BUTCH,male,1994,8.9,remember
13650,Pulp Fiction,speech,BUTCH,male,1994,8.9,rare
13650,Pulp Fiction,speech,BUTCH,male,1994,8.9,remember
13650,Pulp Fiction,speech,BUTCH,male,1994,8.9,dream
13652,Pulp Fiction,speech,FABIENNE,female,1994,8.9,woke
13654,Pulp Fiction,speech,BUTCH,male,1994,8.9,lying
13655,Pulp Fiction,speech,BUTCH,male,1994,8.9,remember
13657,Pulp Fiction,speech,FABIENNE,female,1994,8.9,grumpy
13658,Pulp Fiction,speech,FABIENNE,female,1994,8.9,morning
13659,Pulp Fiction,speech,FABIENNE,female,1994,8.9,lying
13659,Pulp Fiction,speech,FABIENNE,female,1994,8.9,odd
13660,Pulp Fiction,speech,FABIENNE,female,1994,8.9,remember
13660,Pulp Fiction,speech,FABIENNE,female,1994,8.9,dreams
13661,Pulp Fiction,speech,FABIENNE,female,1994,8.9,remember
13661,Pulp Fiction,speech,FABIENNE,female,1994,8.9,mine
13661,Pulp Fiction,speech,FABIENNE,female,1994,8.9,talk
13662,Pulp Fiction,speech,FABIENNE,female,1994,8.9,sleep
13664,Pulp Fiction,speech,BUTCH,male,1994,8.9,talk
13664,Pulp Fiction,speech,BUTCH,male,1994,8.9,sleep
13664,Pulp Fiction,speech,BUTCH,male,1994,8.9,talk
13665,Pulp Fiction,speech,BUTCH,male,1994,8.9,sleep
13667,Pulp Fiction,speech,FABIENNE,female,1994,8.9,night
13672,Pulp Fiction,speech,FABIENNE,female,1994,8.9,understand
13677,Pulp Fiction,speech,FABIENNE,female,1994,8.9,breakfast
13677,Pulp Fiction,speech,FABIENNE,female,1994,8.9,breakfast
13678,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pancakes
13680,Pulp Fiction,speech,BUTCH,male,1994,8.9,kiss
13683,Pulp Fiction,speech,FABIENNE,female,1994,8.9,satisfied
13685,Pulp Fiction,speech,BUTCH,male,1994,8.9,yep
13687,Pulp Fiction,speech,FABIENNE,female,1994,8.9,lazy
13687,Pulp Fiction,speech,FABIENNE,female,1994,8.9,bones
13691,Pulp Fiction,speech,BUTCH,male,1994,8.9,time
13693,Pulp Fiction,speech,FABIENNE,female,1994,8.9,morning
13694,Pulp Fiction,speech,FABIENNE,female,1994,8.9,time
13694,Pulp Fiction,speech,FABIENNE,female,1994,8.9,train
13694,Pulp Fiction,speech,FABIENNE,female,1994,8.9,arrive
13696,Pulp Fiction,speech,BUTCH,male,1994,8.9,eleven
13698,Pulp Fiction,speech,FABIENNE,female,1994,8.9,plate
13699,Pulp Fiction,speech,FABIENNE,female,1994,8.9,blueberry
13699,Pulp Fiction,speech,FABIENNE,female,1994,8.9,pancakes
13699,Pulp Fiction,speech,FABIENNE,female,1994,8.9,maple
13699,Pulp Fiction,speech,FABIENNE,female,1994,8.9,syrup
13700,Pulp Fiction,speech,FABIENNE,female,1994,8.9,eggs
13700,Pulp Fiction,speech,FABIENNE,female,1994,8.9,easy
13700,Pulp Fiction,speech,FABIENNE,female,1994,8.9,sausages
13704,Pulp Fiction,speech,BUTCH,male,1994,8.9,drink
13709,Pulp Fiction,speech,FABIENNE,female,1994,8.9,nice
13709,Pulp Fiction,speech,FABIENNE,female,1994,8.9,drink
13710,Pulp Fiction,speech,FABIENNE,female,1994,8.9,tall
13710,Pulp Fiction,speech,FABIENNE,female,1994,8.9,glass
13710,Pulp Fiction,speech,FABIENNE,female,1994,8.9,orange
